article,label
    내 발언 때문에 지지율 급락한 자료 있나패배 책임 회피하려 차명진 탓해형준아 시민아 너희들 매정하구나제21대 총선 경기 부천병에 출마한 미래통합당 차명진 후보가 10일 오후 경기도 부천시 소사구 일대에서 유세차량을 타고 시민들에게 지지를 호소하고 있다 사진연합뉴스세월호 막말 논란을 일으켰던 차명진 미래통합당 경기 부천병 후보가 총선 참패는 자신의 탓이 아니라고 주장했다 차 후보는 16일 페이스북을 통해 통합당 지도부가자기들의 책임을 면하기 위해 패배 원인을 차명진의 세월호 막말 탓으로 돌린다 여론조사는 이미 공천 때부터 더불어민주당 대 통합당이 2 대 1이었다 김종인 박형준 입당 후 더 나빠졌다면서 이 모두가 차명진 발언 이전에 있었던 일이라고 지적했다 차 후보는 이제 와서 총선 참패가차명진 막말 탓이라고 한다 혹시 그 즈음에 지지율이 오르다가 차명진의 세월호 텐트 폭로 때문에 급락한 자료가 있나 그거 내놓고 차명진 욕을 하기 바란다고 했다 그러면서 저 하나 죽는 거 분통하지 않다 하지만 한 사람이 자기의 모든 것을 걸고 무너뜨린 세월호 우상화의 탑이 이렇게 다시 보란 듯이 복원되다니 비통하다면서 아마도 이 포스팅을 우파를 포함한 모든 언론들이 외면할 거다 아니면 차명진이 아직 정신 못 차렸다 죽은 줄 알았는데 아직 안 죽었다고 또다시 패대기를 칠거다 때리십시오 어차피 죽었는데 뭐가 또 아프겠습니까라고 했다 차 후보는 어제 방송에서 415총선 패배를 차명진 탓으로 돌리는 박형준 발언을 옆에서 듣는 유시민이 은근 미소를 떠나 환호작약하더군요라며 형준아 시민아 우리 친구잖아 너희들 참 매정하구나라며 글을 맺었다 차 후보와 유시민 노무현재단 이사장은 같은 59년생이고 박형준 미래통합당 공동선대위원장은 빠른 60년생이다 21대 총선 결과 더불어민주당‧더불어시민당은 단독으로 180석을 차지했다 ▶제21대 국회의원선거 당선자 및 결과 보기2020김명일 한경닷컴 기자 737▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청  한국경제   무단전재 및 재배포 금지	,0
    		공천 때부터 여론조사는 나빠…세월호 발언 이전에 있었던 일비닐장갑 착용하고 투표 기다리는 차명진제21대 총선 경기 부천병에 출마한 미래통합당 차명진 후보가 15일 경기도 부천시 한 투표소에서 투표하기 위해 기다리고 있다차명진 후보 선거사무소 제공 재판매 및  금지    서울연합뉴스 이동환 기자  세월호 텐트 막말 논란을 일으킨 미래통합당 차명진 후보는 16일 통합당 총선 참패와 관련해 자기들의 책임을 면하기 위해 패배 원인을 차명진의 세월호 막말 탓으로 돌린다며 당 지도부를 겨냥했다     경기 부천병에서 낙선한 차 후보는 이날 페이스북에 올린 부관참시란 제목의 글에서 공천 때부터 여론조사는 더불어민주당 대 통합당이 21이었다고 주장하며 이같이 밝혔다    차 후보는 여론조사는 김종인·박형준 입당 후 더 나빠졌다며 이 모두가 차명진 발언 이전에 있었던 일이다 그런데 이제 와서 차명진 막말 탓이라고 한다며 김종인 총괄 선거대책위원장과 박형준 공동선대위원장을 싸잡아 비판했다    이어 전날  개표방송에 박 위원장과 함께 패널로 출연한 유시민 노무현재단 이사장도 공격했다 그는 어제 방송에서 총선 패배를 차명진 탓으로 돌리는 박형준 발언을 옆에서 듣는 유시민이 은근 미소를 떠나 환호작약하더라며 형준아 시민아 우리 친구잖아 너희들 참 매정하구나라고 목소리를 높였다 차 후보와 박 위원장 유 이사장은 모두 1959년생 동갑내기다 차 후보와 유 이사장은 같은 시기에 서울대를 다니며 학생운동을 했다    차 후보는 나의 동지라 여겼던 자들에 의해서 세월호 텐트의 검은 진실을 밝힐 수 있는 권한을 가진 자들에 의해서 세월호 우상화의 탑이 다시 보란 듯이 복원되다니 비통하다며 아무리 자기들이 언로를 장악하고 있다고 인과관계를 뒤집고 차명진을 마녀사냥 하고 죽은 자를 또 죽일 수 있냐라고 주장했다    차 후보는 앞서 지난 8일 방송된  후보자 초청토론회에서 혹시 ○○○ 사건이라고 아세요 ○○○ 사건이라며 2018년 5월에 세월호 자원봉사자와 세월호 유가족이 텐트 안에서 말로 표현할 수 없는 문란한 행위를 했다는 기사를 이미 알고 있다고 발언해 막말이라는 비판을 받았다    그는 막말 논란으로 긴급 최고위원회에서 제명됐지만 법원의 무효 결정에 따라 통합당 후보로 선거를 치렀다 ▶코로나19 속보는 네이버 연합뉴스에서 구독 클릭▶팩트체크 5 네트워크가 코로나 전파▶제보하기,0
    16일 민주당 긴급재난지원금 브리핑긴급재난지원금 위한 원포인트 추경4월 중 국회 처리… 5월 신속히 지급“3차 추경 상황 지켜보며 검토할 것”이데일리 윤기백 기자 더불어민주당이 16일 긴급재난지원금 지원을 골자로 한 2차 추가경정예산안에 대해 4월 중 국회에서 처리해 5월 내 지급될 수 있도록 하겠다고 밝혔다 정부는 이날 국무회의를 통해 7조6000억원 규모의 제2회 추경안을 의결했다 2차 추경안은 소득 하위 70 이하 1478만 가구에 4인 이상 기준 100만원의 긴급재난지원금을 지원하는 내용을 골자로 한다더불어민주당 조정식 정책위의장왼쪽이 16일 국회 당대표회의실에서 긴급재난지원금 관련 브리핑을 하고 있다사진연합뉴스조정식 민주당 정책위의장은 이날 국회 본청에서 긴급재난지원금 관련 브리핑을 통해 “이번 추경안은 긴급재난지원금 지급을 위한 원포인트 추경”이라며 “민주당은 총선 후 국회 심의를 통해 모든 국민을 대상으로 긴급재난지원금을 지급하는 추진 방침을 말씀드렸다”고 밝혔다 이어 “미래통합당 등 야당 역시 보편적 긴급재난지원금 지급에 동의하는 만큼 조속한 추경 처리에 협조해주길 당부한다”며 “이번 추경이 국민의 삶을 지원하고 위축된 소비 진작에 큰 도움이 될 수 있도록 추경 처리에 최선을 다하겠다”고 약속했다추경 재원은 국채발행 없이 기금 조성으로 충당할 예정이다 조 정책위의장은 “추가 지출 조정이나 국채발행 등 여러 방안을 종합적으로 감안해 재정건전성을 크게 해치지 않는 범위에서 해결할 것”이라고 했다 다만 “정부와 여야가 국회에서 추경 심의를 하는 과정에서 추가 재원 관련 여러 방안을 검토할 수 있을 것”이라고 부연했다긴급재난지원금은 5월 중에 지급될 전망이다 조 정책위의장은 “4월 중 국회 본회의에서 처리한 뒤 5월에는 신속히 지급될 수 있도록 할 예정”이라고 밝혔다 3차 추경에 대해서는 “아직 말하기 이르다”면서도 “코로나19 상황이 일국의 상황이 아닌 전 세계적인 팬데믹 상황인 만큼 앞으로 상황을 지켜보면서 추가 추경이 필요하다면 검토할 수 있다”고 3차 추경에 대한 가능성을 내비쳤다윤기백 네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스 스냅타임▶＜종합 경제정보 미디어 이데일리  무단전재  재배포 금지＞,0
    정부 추경안 소득 하위 70 대상 확정원포인트 추경안에 7조6000억원 편성국회 심의에서 전 국민 지급방안 추가 논의전 국민 지급하려면 예산 13조원 필요해야당도 전 국민 지급 동의…5월 신속지급조정식왼쪽 더불어민주당 정책위의장이 16일 국회 당대표회의실에서 긴급재난지원금 브리핑을 하고 있다 연합헤럴드경제김수한 기자 조정식 더불어민주당 정책위의장은 16일 코로나19 긴급재난지원금 지급을 위한 추가경정 예산안 처리와 관련해 “이번주 중 여야 합의를 통해 다음주 추경 심사에 착수하고 4월 중 처리하도록 추진하겠다”고 말했다또한 현재 확정된 소득하위 70 대상 긴급재난지원금에 관해 여야가 논의해 전 국민께 지급하는 방안도 추진할 계획이다조 정책위의장은 이날 국회에서 브리핑을 통해 “이번 추경안은 지원금 지급을 위한 원포인트 추경이므로 정부가 추경안을 제출하면 최대한 이른 시일 내에 국회에서 처리되도록 하겠다”며 이렇게 밝혔다그는 “미래통합당 등 야당 역시 보편적 지원금 지급에 동의한 만큼 조속한 추경 처리에 협조해달라”고 당부했다재난지원금 지급 시기에 대해선 “4월 내 신속 처리되면 전 국민 대상으로 5월에 신속 지급되도록 추진할 생각”이라고 밝혔다정부는 이날 임시 국무회의를 열어 코로나19로 어려움을 겪는 소득하위 70 이하 1478만가구에 긴급재난지원금을 지급하기 위해 7조6000억원 규모의 추경안을 확정했다민주당은 국회 심의 과정에서 예산을 증액해 소득하위 70가 아닌 전체 가구에 긴급재난지원금을 지급하겠다는 계획이다전 국민에게 지급할 경우 긴급재난지원금 예산은 13조원이 들 것으로 추산했다조 정책위의장은 “정부는 일단 소득하위 70 대상으로 국회에 추경안을 제출했지만 민주당은 총선 기간에 전 국민 지급을 말했고 야당도 동일한 목소리를 냈다”며 “여야 입장이 일치하는 만큼 원만히 논의하지 않을까 생각한다”고 했다전 국민 지급 시 필요한 재원과 관련해선 “정부의 추경 재원을 보면 국채 발행 없이 전액 지출구조조정과 기금 지원을 활용해 충당하기 때문에 필요하다면 추가 지출조정과 국채 발행 등 여러 방안을 감안하면서 재정건전성을 크게 훼손하지 않는 범위에서 논의할 수 있지 않을까 생각한다”고 말했다조 정책위의장은 3차 추경에 대해 “아직 2차 추경 심의도 하지 않았는데 3차 추경 시점을 지금 이야기하기엔 이르다”면서도 “전 세계적 ‘팬데믹’ 상황에서 경제의 파장을 예단하기 어려운 상황이다 이후의 상황을 지켜보면서 향후 3차 추경이 필요하다면 그 역시 검토할 수 있다”고 가능성을 열어뒀다민주당은 다음주 초 추경안 시정연설을 위한 본 회의를 여는 것을 목표로 야당과 의사일정을 협의할 계획이다▶우리동네 젠트리피케이션 위험도는▶코로나19 현황보기 ▶전국 농수축산물 소비 캠페인    헤럴드경제   무단 전재 및 재배포 금지 	,0
    		조정식 전국민 지급에 따른 추가 재원 지출조정·국채발행 등 검토 긴급재난 지원금 관련 브리핑하는 조정식 정책위의장서울연합뉴스 김인철 기자  더불어민주당 조정식 정책위의장왼쪽이 16일 국회 당대표회의실에서 긴급재난지원금 관련 브리핑을 하고 있다 2020416     서울연합뉴스 이유미 홍규빈 기자  더불어민주당 조정식 정책위의장은 16일 신종 코로나바이러스 감염증코로나19 긴급재난지원금 지급을 위한 추가경정예산안 처리 계획과 관련해 금주 중 여야 합의를 통해 내주 추경 심사에 착수하고 4월 중 처리하도록 추진하겠다고 말했다    조 정책위의장은 이날 국회에서 브리핑을 통해 이번 추경안은 지원금 지급을 위한 원포인트 추경이므로 정부가 추경안을 제출하면 최대한 빠른 시일 내에 국회에서 처리되도록 하겠다며 이같이 밝혔다     그는 미래통합당 등 야당 역시 보편적 지원금 지급에 동의한 만큼 조속한 추경 처리에 협조해달라고 당부했다     재난지원금 지급 시기에 대해선 4월 내 신속 처리되면 전 국민 대상으로 5월에 신속 지급되도록 추진할 생각이라고 밝혔다     정부는 이날 임시 국무회의를 열어 코로나19로 어려움을 겪는 소득 하위 70 이하 1천478만 가구에 긴급재난지원금을 지급하기 위해 7조6천억원 규모의 추가경정예산추경안을 확정했다     민주당은 국회 심의 과정에서 예산을 증액해 소득 하위 70가 아닌 전체 가구에 긴급재난지원금을 지급하겠다는 계획이다 전 국민에게 지급할 경우 긴급재난지원금 예산은 13조원이 들 것으로 추산했다     조 정책위의장은 정부는 일단 소득 하위 70 대상으로 국회에 추경안을 제출했지만 민주당은 총선 기간 중 전 국민 지급을 말했고 야당도 동일한 목소리를 냈다며 여야 입장이 일치하는 만큼 원만히 논의하지 않을까 생각한다고 했다     전 국민 지급 시 필요한 재원과 관련해선 정부의 추경 재원을 보면 국채 발행 없이 전액 지출구조조정과 기금지원을 활용해 충당하기 때문에 필요하다면 추가 지출조정과 국채 발행 등 여러 방안을 감안하면서 재정 건전성을 크게 훼손하지 않는 범위에서 논의할 수 있지 않을까 생각한다고 설명했다     조 정책위의장은 3차 추경과 관련해선 아직 2차 추경 심의도 하지 않았는데 3차 추경 시점을 지금 이야기하기엔 이르다면서도 전 세계적 팬더믹 상황에서 경제의 파장을 예단하기 어려운 상황이다 그런 이후의 상황을 지켜보면서 향후 3차 추경이 필요하다면 그 역시 검토할 수 있다고 가능성을 열어뒀다     민주당은 다음 주 초 추경안 시정연설을 위한 본회의를 여는 것을 목표로 야당과 의사일정을 협의할 계획이다  ▶코로나19 속보는 네이버 연합뉴스에서 구독 클릭▶팩트체크 5 네트워크가 코로나 전파▶제보하기,0
    조정식 더불어민주당 정책위의장이 16일 오후 서울 여의도 국회에서 기자회견을 갖고 코로나19에 따른 긴급재난지원금 관련 브리핑을 하고 있다 사진뉴스1파이낸셜뉴스 총선에서 압승을 거둔 더불어민주당이 긴급재난지원금 ‘100 지급’ 방침을 다시 한 번 공식화했다 민주당은 재원 마련을 위해 국채를 추가 발행하는 방안도 동원하겠다고 했다 정부는 가구소득 하위 70에게만 선별적으로 지급하는 방안을 고수하고 있다   조정식 민주당 정책위의장은 이날 국회에서 “코로나19 국난으로 인한 국민적 피해가 크고 국민 모두가 국난 극복에 동참해주고 있는 상황에서 국가는 모든 국민의 삶을 온전히 보호할 필요가 있다”며 모든 국민에게 긴급재난지원금을 지급하겠다고 밝혔다   조 정책위의장은 “4월 중으로 본회의에서 신속히 처리하고 5월 중에는 모든 국민을 대상으로 신속히 지급되도록 추진할 예정”이라고 설명했다 그러면서 야당에게 총선 기간 동안 긴급재난지원금 전수 지급을 주장한 만큼 신속한 추경안 통과에 협조해달라고 당부했다   부족한 재원을 충당하기 위해 국채 발행도 감안하고 있다고 조 정책위의장은 말했다 그는 “이번 정부안은 국채 발행 없이 지출 조정 기금 조정으로 재원을 충당하고 있다”며 “재원 마련 방안으로 추가 세출 조정과 국채 발행 등 여러 방안을 종합적으로 감안하겠다”고 했다   정부는 이날 오전 임시 국무회의를 열고 ‘2020년도 제2회 추경안’을 심의·의결했다 이번 추경은 소득 하위 70 이하 1478만 가구에게 긴급재난지원금을 지급하기 위한 목적으로 편성됐다 규모는 7조6000억원 규모다   민주당은 지급 대상을 모든 가구로 확대할 경우 필요 예산 규모가 13조원으로 커질 것으로 전망하고 있다 소득 하위 70 이하에 지급할 때 필요한 재원인 9조7000억원추경 7조6000억원지방정부 부담 2조1000억원보다 3조3000억원 가량 늘어난다 이 추가 소요 예산을 충당하기 위해 국채 발행도 동원하겠다는 것이 민주당의 방침이다   조 정책위의장은 “코로나19 상황이 사상 초유의 상황이고 이를 해결하기 위해서는 선제적 대응과 정부 재정 적극적 역할이 필요하다는 것이 전 세계적인 정책 기조”라며 “우리 재정건정성이 경제개발협력기구 국가에 비해 비교적 양호한 만큼 이런 부분을 종합적으로 감안해서 논의할 수 있다고 본다”고 설명했다     권승현 기자   ▶ 헉 소리나는 스토리 뉴스 헉스▶ 아는 척하고 싶은 당신을 위한 두유노우  ※ 저작권자  파이낸셜뉴스 무단 전재재배포 금지	,0
      민생당 손학규 상임선대위원장이 16일 국회에서 제21대 총선 패배와 관련해 기자회견하고 있다 연합뉴스           손학규 민생당 상임선거대책위원장이 4·15총선에서 패배한 데 대해 “선거 결과에 모든 책임을 지고 물러나겠다”고 16일 밝혔다       손 위원장은 이날 국회에서 기자회견을 열고 “총선 결과를 겸허히 수용한다 참담한 결과를 보고 여러분 앞에 서게 되어 송구스럽다”며 이같이 말했다      그는 “이번 선거에서 제3지대는 국민의 눈높이를 맞추지 못했다 모두 민심을 헤아리지 못한 저의 불찰”이라고 말했다 이어 “국민 여러분과 당원 동지 여러분께 대단히 죄송하다”며 자리에서 일어나 고개를 숙였다      손 위원장은 이번 선거에서 범여권에 표가 몰린 것에 대해 “국민이 경제·안보·인사 실패에도 불구하고 문재인 정부에게 실정을 끝내고 앞으로 잘 하라고 격려해 준 것이자 미래통합당에게는 나라가 어려운데 정권 싸움만 하지 말라고 경고한 것”이라고 풀이했다      그러면서 “국민은 제3세력에게 견제의 기회를 줄 여유가 없었다”며 “분열과 탈당 내홍과 각자도생으로 불안정한 민생당에게 표를 줄 수가 없었던 것이다 모두 다 저희의 잘못”이라고 덧붙였다      문재인 정부를 향해서는 “국민의 몰표를 오해해 진영 위주로 폭주해서는 안된다”고 경고했다 특히 “현재 승자독식의 제왕적 대통령제로 거대 양당은 정권 싸움에만 몰두하게 됐다”며 “개헌을 통해 권력 구조를 바꿔야 한다”고 주장했다      민생당 손학규 상임선대위원장이 16일 국회에서 기자회견을 열고 제21대 국회의원 선거 패배에 대한 사죄인사를 하고 있다 연합뉴스       또 더불어민주당과 미래통합당을 향해선 “이번 선거는 연동형 비례대표제를 비례위성정당으로 왜곡한 거대 양당의 잘못으로 만들어진 결과”라고 지적하며 선거법 개정을 통해 연동형 비례대표제를 보완해야 한다고 말했다 그는 지역구 후보 몇 명 이상을 내지 않는 정당에게는 비례후보를 낼 수 없게 하고 비례의석수를 늘려 연동형 취지를 살려야 한다고 제안했다      손 위원장은 당원·당직자들에게 “중도 개혁의 봄은 반드시 다시 올 것이라는 믿음을 갖고 제3지대를 지켜야 한다”면서 제3정당이 정당 간 타협과 중재에 나서 합의제 민주주의를 이끌어 달라고 당부했다      아울러 향후 거취에 대해서는 “선거법 개정 연구를 통해 범국민적 운동으로 전개해 나갈 것”이라고 밝혔다      민생당은 4·15총선에서 단 하나의 의석도 내지 못하는 결과를 얻었다 16일 개표결과 민생당은 지역구 0석 비례대표 0석으로 당선자를 한명도 배출하지 못했다       이민정 기자 2 ▶ 난 진보 보수 초간단 정치성향 테스트▶ 내 돈 관리는 그게머니  중앙일보 가기중앙일보 무단 전재 및 재배포 금지	,0
    		문 정부 몰표 오해해 폭주해선 안돼…연동형 비례대표제 보완해야총선패배 고개숙인 민생당 손학규서울연합뉴스 진성철 기자  민생당 손학규 상임선대위원장이 16일 국회에서  기자회견을 열고 제21대 국회의원 선거 패배에 대한 사죄인사를 하고 있다 2020416     서울연합뉴스 김동호 기자  민생당 손학규 상임선대위원장은 21대 국회의원 선거 다음날인 16일 참담한 결과에 송구스럽기 그지없다 모두 민심을 헤아리지 못한 저의 불찰이라며 선거 결과에 대한 모든 책임을 지고 물러난다고 밝혔다    손 위원장은 이날 국회에서 기자회견을 열고 높은 투표율만큼이나 민심은 엄정했다 이번 선거에서 제3지대는 국민의 눈높이를 맞추지 못했다며 총선 결과를 겸허히 수용한다며 이렇게 말했다    그는 국민 여러분과 당원 동지 여러분께 대단히 죄송하다며 자리에서 일어나 고개를 숙였다    손 위원장은 이번 선거는 코로나 위기에 정치가 힘을 합쳐 대응하라고 집권당에 표를 몰아준 것이라고 말했다    그러면서 경제·안보·인사 실패에도 불구하고 문재인 정권에게 실정을 끝내고 잘하라고 격려해준 것이고 정권싸움만 하지 말라고 미래통합당에 경고한 것이라고 지적했다    손 위원장은 국민들로서는 제3세력에게 견제의 기회를 줄 여유가 없었다며 분열과 탈당 내홍과 각자도생으로 불안정한 민생당에 표를 줄 수 없었다 모두 다 저희의 잘못이라고 말했다    그는 문재인 정부는 몰표를 오해해 이념과 진영 위주로 폭주하는 정치를 해서는 안 된다며 앞으로 선거법을 개정해 연동형 비례대표제를 보완하고 지역구 후보를 내지 않는 정당에는 비례 후보를 낼 수 없도록 해야 한다고 주장했다    손 위원장은 민생당은 21대 국회에서 0석이지만 정의당 6석과 국민의당 3석이 있다 국민적 힘을 동원해 제3세력이 제 역할을 할 수 있도록 해야 한다며 앞으로 전개될 국회를 위해 제3지대 정당을 정비해야 할 것이라고 말했다    그는 향후 거취에 대해서는 선거법 개정 연구를 통해 범국민적 운동으로 전개해 나갈 것이라고 언급했다기자회견 하는 손학규서울연합뉴스 진성철 기자  민생당 손학규 상임선대위원장이 16일 국회에서 제21대 총선 패배와 관련해 기자회견하고 있다 2020416  ▶코로나19 속보는 네이버 연합뉴스에서 구독 클릭▶팩트체크 5 네트워크가 코로나 전파▶제보하기,0
    文정부 국민이 몰표했다고 폭주 말라중도개혁의 봄 온다…제3지대 지켜야대서울뉴시스김명원 기자  손학규 민생당 상임선대위원장이 15일 서울 여의도 민생당 당사에서 시청한 제21대 국회의원선거 개표방송 출구조사 예측 결과에 침통한 표정을 짓고 있다 20200415 1105서울뉴시스정진형 기자  손학규 민생당 상임선거대책위원장은 16일 제21대 총선 결과와 관련 나는 선거결과에 대한 모든 책임을 지고 물러난다고 말했다 손 위원장은 이날 오후 국회에서 기자회견을 갖고 이같이 밝혔다 당초 지역구와 비례대표를 합해 20석을 보유했던 민생당은 이번 총선에서 한 석도 건지지 못하는 처참한 성적표를 거뒀다그는 총선 참패에 대해선 모두 민심을 헤아리지 못한 저의 불찰이라며 열심히 선거운동에 임해준 후보자 여러분과 당직자와 지지자 여러분께도 면목이 없다 국민 여러분 당원 동지 여러분 대단히 죄송하다고 고개를 숙였다이어 이번 선거에서 제3지대는 국민의 눈높이를 맞추지 못했다며 국민 여러분께서 제3지대가 제대로 그 역할을 해야 한다고 주시는 채찍질이라고 생각하며 총선 결과를 겸허히 수용하겠다고 했다손 위원장은 압승을 거둔 정부여당을 향해선 문재인 정부는 국민의 몰표를 오해하여 오직 이념과 진영 위주로 폭주하는 정치를 해서는 안 된다고 지적했다그는 당원들에 대해선 우리가 포기하면 ‘건전한 견제와 균형’이 사라진다 나라가 안에서부터 조금씩 병들 것이라며 중도개혁의 봄은 반드시 다시 올 것이라는 믿음을 가지고 제3지대를 지켜야 한다고 강조했다그러면서 우리에게 해야 할 일이 있다 더 이상 정치를 거대양당의 싸움판으로 내버려 둘 게 아니라 정당간 협의와 타협을 통한 합의제 민주주의로 가도록 제도 개혁에 앞장 서는 것이라며 제3정당이 타협과 중재에 나서야 한다고 주장했다사실상 거대 양당 구도를 초래한 연동형 비례대표제에 대해선 선거법 개정을 통해서 연동형 비례대표제를 보완해야 한다며 지역구 후보 몇 명 이상을 내지 않는 정당에게는 비례후보를 낼 수 없게 해야 하고 비례의석수를 늘려 연동형의 취지를 살려야 한다고 말했다손 위원장은 향후 거취를 묻는 질문에 우리가 알고 있듯이 제3지대 중간지대 무당파가 2540 크게 존재하고 있는데 그게 선거 때가 되면 거대 양당으로 원심력 작용으로 빨려들어간다며 제3지대를 제대로 지키자는 새로운 정치운동을 펼쳐나갈 필요가 있겠다고 했다이번 총선에서 민생당 호남 중진 의원들 세칭 올드보이들은 민망한 성적표를 안은 채 무더기로 물갈이됐다박지원 천정배 정동영 등 세칭 박정천을 비롯해 박주선 김동철 조배숙 유성엽 황주홍 의원 등 지난 20대 총선에서 안철수 바람으로 더불어민주당을 꺾었던 중진들이 모두 패했다한때 호남을 석권했던 민생당 몰락은 예견된 결과라는 것이 정가의 평가다문재인 대통령과 민주당에 대한 호남의 지지가 압도적인 데다가 바른미래 민주평화 대안신당 등 3당 통합부터 비례대표 파동에 이르기까지 이들 호남 중진들이 볼썽사나운 기득권 다툼과 계파 싸움을 벌여 국민의 눈살을 찌푸리게 만들었기 때문이다☞공감언론 뉴시스 ▶ 선택 2020 제21대 총선의 모든 것▶  유명 미술작품 가격 공개▶ 뉴시스 빅데이터  주가시세표 바로가기  공감언론 뉴시스통신사 무단전재재배포 금지	,0
동영상 뉴스    		민생당은 이번 총선에서 지역구 0석 비례대표 0석으로 당선자를 한명도 배출하지 못했습니다 손학규 상임선대위원장이 기자회견을 열고 소회를 밝히는데요 현장 연결해 직접 들어보시겠습니다 손학규  민생당 상임선대위원장참담한 결과를 들고 여러분 앞에 서게 되어 송구스럽기 그지없습니다모두 민심을 헤아리지 못한 저의 불찰입니다열심히 선거운동을 해 주신 후보자 여러분과 당직자와 지지자 여러분께도 면목이 없습니다국민 여러분 당원 동지 여러분 대단히 죄송합니다이번 총선은 28년 만에 가장 높은 투표율을 기록한 선거였습니다그리고 높은 투표율 만큼이나 민심은 엄정했습니다이번 선거에서 제3지대는 국민의 눈높이를 맞추지 못했습니다국민 여러분께서 제3지대가 제대로 그 역할을 해야 한다고 주시는 채찍질이라고 생각하며 총선 결과를 겸허히 수용하겠습니다존경하는 국민 여러분 이번 선거는 경제위기 코로나 위기에 정치가 분열과 대립으로만 가지 말고 힘을 합쳐 대응하라고 집권당에 표를 몰아준 것입니다국민이 경제 실패 안보 실패 인사 실패에도 불구하고 문재인 정부가 이제는 실정을 끝내고 앞으로 잘하라고 격려해 주는 것입니다나라가 어려운데 정권 싸움만 하지 말라고 미래통합당에게 경고한 것입니다국민들로서는 제3세력에게 견제의 기회를 줄 여유가 없었습니다분열과 탈당 내홍과 각자도생으로 불안정한 민생당에게 표를 줄 수가 없었던 것입니다모두 다 저희의 잘못입니다그러나 문재인 정부는 국민의 몰표를 오해하여 오직 이념과 진영 위주로 폭도한 정치를 해서는 안 됩니다우리 국민들은 폭주 정치 싸움 정치를 막기 위한 제도적 정비에 들어가야 합니다이번 선거는 연동형 비례대표제의 잘못 때문이 아니라 연동형 비례대표제를 비례위성정당으로 왜곡한 거대 양당의 잘못으로 만들어진 결과입니다앞으로 선거법 개정을 통해서 연동형 비례대표제를 보완해야 합니다지역구 후보 몇 명 이상을 내지 않는 정당에게는 비례후보를 낼 수 없게 해야 합니다비례의석수를 늘려 연동형의 취지를 살려야 합니다이번 총선에서도 서울 경기를 합한 득표수가 민주당계 통합당이 53 대 41 인데 비해 의석수는 85 대 14로 극심한 불균형을 보였습니다독일과 같이 연동형 비례대표제를 통하여 정치적 균형을 취하고 이를 통한 정치적 안정으로 경제 발전과 안보 평화의 발전에 기여하도록 해야 합니다우리는 승자독식의 제왕적 대통령제로 거대 양당은 정권 싸움에만 몰두하게 되어 있습니다개헌을 통해 권력구조를 바꿔야 합니다국회가 정치의 중심에 서서 정당 간의 협의와 협상 타협으로 합의를 이루어 국정을 이끌어가야 합니다유럽의 여러 나라와 같이 다당제 연합정치가 새로운 시대의 우리가 가야 할 권력구조입니다이것이 제가 말하는 7공화국입니다이번 선거로 제3지대가 사라지는 것이 아닙니다우리에게는 해야 할 일이 있습니다더 이상 정치를 거대 양당의 싸움판으로 내버려둘 게 아니라 정당 간 협의와 타협을 통한 합의제 민주주의로 가도록 제도 개혁에 앞장서는 것입니다제3정당이 타협과 중재에 나서야 합니다국민의 힘을 모아야 합니다이제 새롭게 시작합시다저는 선거 결과에 대한 모든 책임을 지고 물러납니다그러나 당원 동지 여러분 다당제의 불씨마저 사그라들어서는 안 될 것입니다우리가 포기하면 건전한 견제와 균형이 사라집니다나라가 안에서부터 조금씩 병들 것입니다중도개혁의 봄은 반드시 다시 올 것이라는 믿음을 가지고 제3지대를 지켜야 합니다봄의 꽃망울을 다시 피울 수 있도록 잠시 우리 스스로를 되돌아보고 역량을 키우는 계기로 삼아야 할 것입니다다시 한번 이번 선거에 혼신의 노력을 해 주신 당원 동지 여러분 당직자 여러분 그리고 전국의 지지자 여러분께 감사드립니다특히 어려운 여건 속에서도 출마하여 자신과 가정을 희생하신 출마자 여러분께 죄송스러운 마음과 깊은 감사의 뜻을 표합니다저도 반성하고 성찰하며 오늘의 패배에 대한 책임을 갚아나가겠습니다감사합니다연합뉴스 기사문의 및 제보  카톡라인 23 ▶ 연합뉴스 네이버 채널 구독 ▶ 생방송 시청 ▶ 대한민국 뉴스의 시작 연합뉴스 앱 다운받기,0
